 Image Link , Phylum, Size (L), Extinct, Litter Size, Main Prey, Color, Age Of Independence, Scientific Name, Weight, Type, Temperament, Wingspan, Average Size (L), Optimum pH Level, Skin Type, Favourite Food, Water Type, Top Speed, Size, Age Of Sexual Maturity, Incubation Period, Common Name, Biggest Threat, Order, Other Name(s), Lifestyle, Average Weight, Average Lifespan, Family, Average Spawn Size, Lifespan, Prey, Diet, Conservation Status, Size (H), Group Behaviour, Average Litter Size, Animal Name , Location, Kingdom, Average Clutch Size, Estimated Population Size, Fun Fact, Predators, Training, Average Size (H), Gestation Period, Age Of Fledgling, Class, Special Features, Average Size, Subfamily, Name Of Young, Distinctive Features, Age Of Weaning, Most Distinctive Feature, Genus, Habitat, Wing Span, Group, Number Of Species, Origin, Colour, 
https://a-z-animals.com/media/animals/images/470x370/western_gorilla3.jpg ,Chordata, , , ,Leaves| Fruit| Flowers, , ,Gorilla Gorilla,100kg - 200kg (220lbs - 440lbs),Mammal, , , , ,Hair,Leaves, ,40km/h (25mph), , , , , ,Primates, ,Troop, , ,Hominidae, ,35 - 50 years, ,Herbivore,Critically Endangered,1.4m - 1.7m (4.7ft - 5.5ft), ,1,Western Gorilla, ,Animalia, , , ,Human| Leopard| Crocodile, , , , ,Mammalia,Large head and long arms, , , , , , ,Gorilla,Rainforest and dense jungle, , , , ,Black| Grey,
https://a-z-animals.com/media/animals/images/470x370/western_lowland_gorilla3.jpg ,Chordata, , , ,Leaves| Fruit| Flowers, , ,Gorilla Gorilla Gorilla,100kg - 200kg (220lbs - 440lbs),Mammal, , , , ,Hair,Leaves, ,40km/h (25mph), , , , , ,Primates, ,Troop, , ,Hominidae, ,35 - 50 years, ,Herbivore,Critically Endangered,1.4m - 1.7m (4.7ft - 5.5ft), ,1,Western Lowland Gorilla, ,Animalia, , , ,Human| Leopard| Crocodile, , , , ,Mammalia,Large head and long arms, , , , , , ,Gorilla,Rainforest and dense jungle, , , , ,Black| Grey,
https://a-z-animals.com/media/animals/images/470x370/whale_shark.jpg ,Chordata, , , ,Krill| Plankton| Crab| Fish, , ,Rhincodon Typus,13|607-18|144kg (15-20tons),Fish, , , , ,Smooth,Krill, ,16km/h (10mph),10-12.2m (33-40ft), , , , ,Orectolobiformes, ,Solitary, , ,Rhincodontidae, ,60-70 years, ,Carnivore,Threatened, , ,12,Whale Shark, ,Animalia, , , ,Human| Sharks| Killer Whale, , , , ,Chondrichthyes,Enormous streamlined body and broad| flat head, , , , , , ,Rhincodon,Warm coastal waters and open ocean, , , , ,Brown| Blue| Grey,
https://a-z-animals.com/media/animals/images/470x370/whippet.jpg , , , , , , , , ,13kg (28lbs), , , , , , , , , ,55cm (22in), , ,Whippet, , , , , , , , ,15 years, , , , , , ,Whippet, , , , , , , , , , , , , , , , , , , , , ,South, ,Great Britain, ,
https://a-z-animals.com/media/animals/images/470x370/white_faced_capuchin6.jpg ,Chordata, , , ,Fruit| Leaves| Insects, , ,Cebus Capucinus,2.9-3.9kg (6.4-8.6lbs),Mammal, , , , ,Hair,Fruit, ,56km/h (35mph),35-45cm (13.8-18in), , , , ,Primates, ,Troop, , ,Cebidae, ,16-40 years, ,Omnivore,Least Concern, , ,1,White Faced Capuchin, ,Animalia, , , ,Human| Snakes| Eagles, , , , ,Mammalia,White markings on face and long tail, , , , , , ,Cebus,High tropical forests and wet lowland regions, , , , ,Black| White| Grey,
https://a-z-animals.com/media/animals/images/470x370/white_tiger2.jpg ,Chordata,2.4m - 3.3m (6.8ft - 11ft), , , , , ,Panthera tigris tigris,140kg - 300kg (309lbs - 660lbs), , , , , ,Fur, , ,96kph (60mph), ,3 - 4 years, ,White Tiger,Habitat loss,Carnivora,White Bengal Tiger,Diurnal, , ,Felidae, ,10 - 20 years,Deer| Cattle| Wild Boar,Carnivore,Endangered, ,Solitary,3,White Tiger,Indian subcontinent,Animalia, ,0 in wild,None have been seen in the wild for 50 years!,Human, , ,103 days, ,Mammalia, , , ,Cub, ,6 months,White fur with bright| blue eyes,Panthera,Dense jungle and mangrove swamp, ,Mammal,1, ,White| Black| Brown| Orange,
https://a-z-animals.com/media/animals/images/470x370/wild_boar.jpg ,Chordata, , , , , , ,Sus scrofa,80kg - 175kg (176lbs - 386lbs), , , , , ,Fur, , ,48kph (30mph), ,7 - 10 months, ,Wild Boar,Habitat loss,Artiodactyla,Wild Pig| Wild Hog| Boar,Nocturnal, , ,Suidae, ,15 - 20 years,Berries| Roots| Worms,Omnivore,Least Concern,55cm - 100cm (21.6in - 39.3in),Sounder,5,Wild Boar,Throughout Europe and Asia,Animalia, ,Sustainable,Males have a top tusk to sharpen the bottom one!,Tiger| Wolves| Humans, , ,3 - 4 months, ,Mammalia, , , ,Piglet, ,2 - 3 months,Long| hard and straight snout,Sus,Deciduous broad-leaf forests, ,Mammal,4, ,Brown| Red| Black| Grey,
https://a-z-animals.com/media/animals/images/470x370/wildebeest9.jpg ,Chordata, , , ,Grass| Leaves| Shoots, , ,Connochaetes Taurinus,120-250kg (265-550lbs),Mammal, , , , ,Hair,Grass, ,61km/h (38mph),1.2-1.4m (3.9-4.5ft), , , , ,Artiodactyla, ,Herd, , ,Bovidae, ,15-20 years, ,Herbivore,Endangered, , ,1,Wildebeest, ,Animalia, , , ,Lion| Cheetah| Crocodile, , , , ,Mammalia,Long| thin legs and hairy face, , , , , , ,Connochaetes,Grass plains and bush covered savanna, , , , ,Black| Brown| Tan,
https://a-z-animals.com/media/animals/images/470x370/wolf_7.jpg ,Chordata, , , ,Deer| Elk| Moose, , ,Canis Rufus,25-40kg (55-88lbs),Mammal, , , , ,Fur,Deer, ,75km/h (46mph),60-91cm (24-36in), , , , ,Carnivora, ,Pack, , ,Canidae, ,10-12 years, ,Carnivore,Threatened, , ,4,Wolf, ,Animalia, , , ,Human, , , , ,Mammalia,Thick| warm fur and loud howling noise, , , , , , ,Canis,Grass plains and woodland, , , , ,Black| Brown| Grey| White,
https://a-z-animals.com/media/animals/images/470x370/wolverine7.jpg ,Chordata, , , ,Caribou| Moose| Sheep| Eggs, , ,Gulo Gulo,10-31kg (22-70lbs),Mammal, , , , ,Fur,Caribou, ,48km/h (30mph),65-87cm (25-34in), , , , ,Carnivora, ,Solitary, , ,Mustelidae, ,10-15 years, ,Carnivore,Threatened, , ,3,Wolverine, ,Animalia, , , ,Human| Wolves| Bears, , , , ,Mammalia,Long| sharp claws and bear-like appearance, , , , , , ,Gulo,Mountainous regions and dense forest, , , , ,Sandy| White| Black| Brown,
https://a-z-animals.com/media/animals/images/470x370/wombat4.jpg ,Chordata, , , ,Grass| Shrubs| Roots, , ,Vombatus Ursinus,20-35kg (44-77lbs),Mammal, , , , ,Fur,Grass, ,40km/h (25mph),1-1.2m (39-47in), , , , ,Diprotodontia, ,Solitary, , ,Vombatidae, ,20-26 years, ,Herbivore,Endangered, , ,1,Wombat, ,Animalia, , , ,Dingo| Fox| Wild dogs, , , , ,Mammalia,Hairy nose and pouch to nurse young, , , , , , ,Vombatus,Woodland and coastal shrub land, , , , ,Brown| Tan| Grey,
https://a-z-animals.com/media/animals/images/470x370/woodlouse4.jpg ,Arthropoda, , , ,Decaying leaf and plant matter|, , ,Oniscidea, , , , , , ,Shell,Decaying leaf and plant matter|, , ,3-30mm (0.1-1.1in), , ,Woodlouse, ,Isopoda, , , ,2 years,Oniscidea, , , ,Herbivore,Least Concern, , ,24,Woodlouse,Worldwide,Animalia, , , ,Toads| Centipedes| Spiders, , , , ,Crustacea,Segmented body and can curl into a ball, , , , , , , ,Moist environments, , ,3|000, ,Grey| Black| Brown,
https://a-z-animals.com/media/animals/images/470x370/woodpecker3.jpg ,Chordata, , , ,Seeds| Fruit| Insects, , ,Picidae,7-600g (0.2-21oz),Bird, ,12-61cm (4.7-24in), , ,Feathers,Seeds, ,24km/h (15mph),8-58cm (3-23in), , , , ,Piciformes, ,Solitary, , ,Picidae, ,6-11 years, ,Omnivore,Least Concern, , , ,Woodpecker, ,Animalia,4, , ,Rat| Snakes| Wild cats, , , , ,Aves,Long| hard beak and striking coloured feathers, , , , , , , ,Dense forest and woodland, , , , ,Black| White| Grey| Tan| Brown| Red| Green,
https://a-z-animals.com/media/animals/images/470x370/woolly_mammoth2.jpg ,Chordata, ,1|700 BC, ,Grasses| Twigs| Rushes, , ,Mammuthus Primigenius,8000kg (8.8tons),Mammal, , , , ,Hair,Grasses, , , , , , , ,Proboscidea, ,Herd, , ,Elephantidae, ,60 - 80 years, ,Herbivore,Extinct,1.8m - 4m (6ft - 13ft), ,1,Woolly Mammoth, ,Animalia, , , ,Sabre-toothed cats and humans, , , , ,Mammalia, , , , ,Long| thick hair and enormous tusks, , ,Mammuthus,Arctic Tundra, , , , ,Brown| Black| Tan,
https://a-z-animals.com/media/animals/images/470x370/woolly_monkey3.jpg ,Chordata, , , ,Fruit| Seeds| Insects, , ,Lagothrix Lagotricha,5-8kg (11-18lbs),Mammal, , , , ,Fur,Fruit, ,56km/h (35mph),50-60cm (20-24in), , , , ,Primates, ,Troop, , ,Atelidae, ,7-10 years, ,Omnivore,Threatened, , ,1,Woolly Monkey, ,Animalia, , , ,Human| Wildcats| Birds of Prey, , , , ,Mammalia,Rounded head and strong prehensile tail, , , , , , ,Lagothrix,Humid and mature tropical forests, , , , ,Black| Brown| Grey,
https://a-z-animals.com/media/animals/images/470x370/wrasse5.jpg ,Chordata,11cm - 250cm (4in - 98in), , ,Small Fish and Invertebrates, , ,Labridae, , , , , ,5.0 - 7.0,Scales,Fish,Salt, , , , ,Wrasse, ,Perciformes, , , , ,Labridae, ,3 - 10 years, ,Carnivore,Least Concern, , , ,Wrasse, ,Animalia,1|000, , ,Sharks| Lionfish| Barracuda, , , , ,Actinopterygii, , , , ,Large| thick lips and protractile mouths, , , ,Coral reefs and rocky shores, , , ,Atlantic| Indian and Pacific Oceans,Grey| Black| Brown| White| Yellow| Green| Blue| Orange,
https://a-z-animals.com/media/animals/images/470x370/wyoming_toad.jpg ,Chordata, , ,Solitary, , , ,Anaxyrus Baxteri,Shades of Brown, , , , , , , , , , ,Coyotes| skunks| badgers| herons| weasels, ,Wyoming Toad,2 years (males)| 3 years (females),Anura,Baster's Toad| Bufo Baxteri,Carnivore, , ,Bufonidae, ,Beetles| Ants,2 inches,1 inch,8 years, , , ,Wyoming Toad, ,Animalia, , , ,2-3 oz, , ,Nocturnal, ,Amphibia, , , , , , , ,Anaxyrus,Floodplains| ponds| small lakes, ,Amphibian, , , ,
https://a-z-animals.com/media/animals/images/470x370/x-ray_tetra.jpg ,Chordata, , , , , ,Immediately,Pristella maxillaris, , , , , ,6.0 - 7.0,Scales, ,Fresh| Brackish, , ,5 - 8 months,24 hours,X-Ray Tetra,Water Pollution,Characiformes,Golden Pristella Tetra| Water Goldfinch,Diurnal, , ,Characidae,350,2 - 5 years,Worms| Insects| Small Crustaceans,Omnivore,Not Listed,3.2cm - 5cm (1.6in - 1.9in),School, ,X-Ray Tetra,Brazil| Guiana| Guyana| and Venezuela,Animalia, ,Abundant,Yellow| black and white striped fins!,Larger Fish| Frogs| Birds, , , , ,Actinopterygii, , , ,Fry,Striped fins and translucent skin, , ,Pristella,Amazon coastal waters, ,Fish,1, ,Silver| Yellow| Black| White,
https://a-z-animals.com/media/animals/images/470x370/yak2.jpg ,Chordata, , , ,Grass| Herbs| Mosses, , ,Bos Grunniens,300-1|000kg (661-2|200lbs),Mammal, , , , ,Hair,Grass, ,40km/h (25mph),2-2.2m (6.5-7.2ft), , , , ,Artiodactyla, ,Herd, , ,Bovidae, ,15-20 years, ,Herbivore,Threatened, , ,1,Yak, ,Animalia, , , ,Human| Bears| Wolves, , , , ,Mammalia,Thick| hairy coat and large horns, , , , , , ,Bos,Alpine meadows and open hills, , , , ,Brown| Black| White,
https://a-z-animals.com/media/animals/images/470x370/yellow-eyed_penguin2.jpg ,Chordata, , , ,Krill| Fish| Shrimp, , ,Megadyptes Antipodes,5kg - 8kg (11lbs - 18lbs),Bird, , , , ,Feathers,Krill, , , , , , , ,Sphenisciformes, ,Colony, , ,Spheniscidae, ,10 - 20 years, ,Carnivore,Endangered,60cm - 75cm (24in - 30in), ,2,Yellow-Eyed Penguin, ,Animalia, , , ,Leopard Seal| Killer Whale| Sharks, , , , ,Aves, , , , ,Bright yellow head-band and pink coloured feet, , ,Megadyptes,Rocky Antarctic Islands, , , , ,Black| White| Grey| Brown| Yellow,
https://a-z-animals.com/media/animals/images/470x370/yorkshire_terrier1.jpg , , , , , , , , ,3kg (7lbs), , , , , , , , , ,22cm (9in), , ,Yorkshire Terrier, , , , , , , , ,15 years, , , , , , ,Yorkshire Terrier, , , , , , , , , , , , , , , , , , , , , ,Terrier, ,Great Britain, ,
https://a-z-animals.com/media/animals/images/470x370/zebra_8.jpg ,Chordata,2m - 2.75m (6.6ft - 9ft), , , , , ,Equus zebra| Equus quagga| Equus grevyi,220kg - 405kg (485lbs - 893lbs), , , , , ,Hair, , ,40kph (25mph), ,3 - 4 years, ,Zebra,Habitat loss,Perissodactyla,Mountain Zebra| Common Zebra| Plains Zebra| Burchells Zebra| Grevys Zebra,Diurnal, , ,Equidae, ,20 - 30 years,Grasses| Leaves| Buds,Herbivore,Endangered, ,Herd,1,Zebra,Eastern and Southern Africa,Animalia, ,Declining,Stripe patterns are unique to each individual!,Lions| Leopards| Hyenas, , ,10 - 12 months, ,Mammalia, , , ,Foal, ,11 months,Long| slender legs and one toe on each foot,Equus,Open grassland and plains, ,Mammal,3, ,Black| White| Brown,
https://a-z-animals.com/media/animals/images/470x370/zebra_shark.jpg ,Chordata, , , ,Fish| Crabs| Snails, , ,Stegostoma Fasciatum,16kg - 20kg (35lbs - 44lbs),Salt, , , ,7.8 - 8.4,Smooth,Fish, , ,0.6m - 2.5m (2ft - 8.2ft), , , , ,Orectolobiformes, , , , ,Stegostomatidae, ,15 - 20 years, ,Omnivore,Threatened, , ,10,Zebra Shark, ,Animalia, , , ,Large Sharks| Humans, , , , ,Chondrichthyes,Flattened body shape and long tail fin, , , , , , ,Stegostoma,Tropical| coastal waters, , , ,Indian and Pacific Oceans,Brown| Black| Yellow| White| Grey,
https://a-z-animals.com/media/animals/images/470x370/zebu.jpg ,Chordata, , , ,Grass. Seeds| Flowers, , ,Bos Primigenius Indicus,150-200kg (331-440lbs),Mammal, , , , ,Leather,Grass, ,40km/h (25mph),86-106cm (34-42in), , , , ,Artiodactyla, ,Herd, , ,Bovidae, ,12-16 years, ,Herbivore,Least Concern, , ,1,Zebu, ,Animalia, , , ,Human| Bears| Wildcats, , , , ,Mammalia,Small size and hump behind head, , , , , , ,Bos,Tropical jungles and open plains, , , , ,Brown| Black| White,
https://a-z-animals.com/media/animals/images/470x370/zonkey2.jpg ,Chordata, , , , , , ,Equus zebra x Equus asinus,227kg - 318kg (500lb - 700lbs), , , , , ,Fur, , ,54kph (35mph), ,1 - 2 years, ,Zonkey,Habitat loss and commercial breeding,Perissodactyla,Zedonk| Zebrass| Zenkey,Diurnal, , ,Equidae, ,15 - 25 years,Grasses| Herbs| Fruit,Herbivore,Not Listed,1m - 1.5m (3.5ft - 5ft),Herd,0,Zonkey,Africa| Zoos,Animalia, ,Not known,The offspring of Zebra and Donkey parents!,Lion| Hyena| Leopard, , ,12 months, ,Mammalia, , , ,Foal, ,5 - 10 months,Unique stripes darkest on belly and legs,Equus,Savanna and open woodland, ,Mammal,1, ,Brown| Tan| Grey,
https://a-z-animals.com/media/animals/images/470x370/zorse.jpg ,Chordata, , , , , , ,Equus zebra x Equus caballus,227kg - 450kg (500lbs - 992lbs), , , , , ,Fur, , ,64kph (40mph), ,1 - 2 years, ,Zorse,Habitat loss and commercial breeding ,Perissodactyla, ,Diurnal, , ,Equidae, ,15 - 30 years,Grasses| Herbs| Fruits,Herbivore,Not Listed,130cm - 163cm (51in - 64in),Herd,0,Zorse,Africa| Zoos,Animalia, ,Not known,The offspring of a Zebra and Horse parents!,Lions| Leopards| Wolves, , ,11 months, ,Mammalia, , , ,Foal, ,5 - 6 months,Unique dark stripes are boldest on legs,Equus,Open grasslands and woodland , ,Mammal,1, ,Tan| Brown| Black| Red| White| Grey,
https://a-z-animals.com/media/animals/images/470x370/aurochs_1.jpg ,Chordata, , , , , , , ,Hair, , , , , ,Grasslands| floodplains| and light woodlands,Up to 1|360kg (3|000lbs), , , ,Herds, ,Bos primigenius, ,Artiodactyla, , , , ,Bovidae, ,Wolves and large cats, ,1.2m – 1.8m (4ft – 6ft),A few years,Black or brown with a white stripe,Grass, ,Aurochs,Urus,Animalia, ,1 or 2,Extinct,Herbivorous, , , , ,Mammalia, , , ,Perhaps 20 years on average, , ,Calves,Bos,Cattle, ,Aurochs, , ,Europe| Asia| and North Africa,
https://a-z-animals.com/media/animals/images/470x370/blobfish.jpg ,Chordata,30.48cm – 71.12cm (12in-28in), , , , , ,Psychrolutes marcidus,9kg (20 lbs), , , , , ,Gelatinous skin, , ,5 mph (10kph), , , ,Blobfish or Smooth-Head Blobfish, ,Scorpaeniformes,Sculpin,Sedentary, , ,Psychrolutidae, , ,Crustaceans| anything it finds,Omnivore, , , , ,Blobfish,Oceans near Australia| New Zealand| Japan| and California,Animalia, , , ,Humans, , , , ,Actinopterygii, , , , , , , ,Psychrolutes,Deep ocean waters, ,Fish, , ,Pink| white| grey| light brown,
https://a-z-animals.com/media/animals/images/470x370/camel_spider.jpg ,Arthropoda,3-6 inches, , , , , , ,2 oz, , , , , ,Skin with fine hairs, , ,10 mph, , , ,Camel Spider,Habitat loss| poison| starvation,Solifugae,Wind scorpion| Sun spider| Egyptian Giant sulpugid,Nocturnal, , ,Solpugidae, ,Up to 1 year,Beetles| Lizards| Small birds| Rodents,Carnivore,Least Concern, ,Solitary,50-200,Camel Spider,Middle East| Mexico| Southwestern United States,Animalia, ,Unknown,Known to follow in a human's shadow to stay warm!,Toads| Scorpions| Bats, , ,11 days, ,Arachnida, , , ,Spiderling, ,Newly hatched,Long pedipalps, ,Deserts| scrublands, ,Arachnid,1|000 plus, ,Tan| dark brown,
https://a-z-animals.com/media/animals/images/470x370/cockatoo_5.jpg ,Chordata,30cm - 76cm (12in - 30in), , , , , , ,300g – 1|200g (0.66lbs – 2.65lbs), , ,Varies, , ,Feathers,Fruits| seeds| and tubers, , , ,3 to 7 years, ,Cockatoo, ,Psittaciformes, , , , ,Cacatuidae, ,20 to 70 years in the wild, ,Largely herbivorous,Varies from least concern to critically endangered, ,Flock, ,Cockatoo,Australia| New Guinea| Philippines| Indonesia| and Pacific islands,Animalia,1 to 8 eggs, ,Crest of feathers on the head,Falcons| eagles| owls| snakes| and cats , , , , ,Aves, , , ,Chicks or hatchlings, , ,Habitat loss & wildlife trade, ,Forests| groves| and plains, ,Birds, , ,Usually white or black with colored patches,
https://a-z-animals.com/media/animals/images/470x370/honey_badger.jpg ,Chordata,22 to 30 inches, , , ,Black and White or Black, ,Mellivora Capensis,11 to 35 pounds, , , , , ,Thick| Loose Skin Covered in Hair, , ,20 miles per hour, ,1 to 2 Years, ,Honey Badger,Humans,Carnivora,Ratel,Diurnal| Crepuscular| or Nocturnal Depending on Region and Season, , ,Mustelidae , ,7-8 years in the wild| 24 years in captivity,Bees| Insects| Small Animals| Bulbs| Roots| Bird Eggs,Omnivore,Least Concern,9.1 to 11 inches,Solitary,2,Honey Badger,Africa| Asia| Indian Subcontinent,Animalia, ,Unknown,Most fearless animal on Earth!,Leopards| Spotted Hyenas| Pythons| Crocodiles, , ,6 Months, ,Mammalia, , , ,Kit, ,2 to 3 Months,Large| sharp claws,Mellivora,Dry Areas| Grasslands| Forests, ,Mammal,1, , ,
https://a-z-animals.com/media/animals/images/470x370/hoopoe.jpg ,Chordata,25cm - 32cm (10in – 12.6in), , , , , , ,46g – 89g (1.6oz – 3.1oz), , ,44cm – 48cm (17in - 19in), , ,Feathers,Ants| grasshoppers| beetles| crickets| and other insects, , , ,A few months, ,Hoopoe, ,Bucerotiformes, , , , ,Upupidae, ,Around 10 years in the wild, ,Omnivorous,Least concern, ,Largely solitary, ,Hoopoe,Europa| Asia| and Africa,Animalia,Up to 12 eggs,5-10 million,Crest of feathers on the head,Cats and large birds of prey, , , , ,Aves, , , ,Chicks or hatchlings, , ,Habitat loss,Upupa,Forests| plains| and savannas, ,Birds, , ,Pink or orange with black and white patterns,
https://a-z-animals.com/media/animals/images/470x370/jerboa_1.jpg ,Chordata, , , , , , , ,33, , , , , , , , , , , , , , ,Rodentia, ,Reddish yellow or russet brown with a white underbody, , ,Dipodidae, , , ,Asia and Northern Africa, , , , ,Jerboa,Jumping mouse,Animalia, , , ,Deserts and steppes, , , , ,Mammalia, , , , , , , , ,Mammal, ,Jerboa, , , ,
https://a-z-animals.com/media/animals/images/470x370/porpoise.jpg ,Chordata,4’7” – 7’7”, , , , , , ,110-490 lbs., , , , , ,Smooth| sleek skin, , ,34 mph, ,2-8 years, ,Porpoise,Commercial fishing nets| water pollution| and noise pollution,Artiodactyla,Puffin Pig,Day and Night, , ,Phocoenidae, ,Varies by species,Squid| Fish| Octopus| and Crustaceans,Carnivore,Varies across species, ,Social,One,Porpoise,Off the coasts of Alaska| eastern United States| Greenland| western Africa| and western Europe,Animalia, ,840|000, ,Orcas| Large Sharks| and Dolphins, , ,10-11 months, ,Mammalia, , , ,Pups| Calves, ,7-24 months,A triangular dorsal fin| rounded head, ,Bays| estuaries| oceans| harbors| fjords| and rivers, , ,7, ,Usually gray| but varies by species,
https://a-z-animals.com/media/animals/images/470x370/wolf_spider.jpg ,Arthropoda,Exoskeleton with tiny hairs, , , , , , ,0.24in – 1.2in (0.6cm - 3cm)| body only, , , , , ,Black| gray| or brown,Carnivorous, , , ,1 to 2 years, ,Wolf Spider, ,Araneae, , , , ,Lycosidae, ,Solitary, ,Less than 1oz (30g ),Spiderling, ,Birds| reptiles| and rodents, ,Wolf Spider,Spider,Animalia,A few weeks, ,Habitat loss,Ants| beetles| crickets| and other insects, , , , ,Arachnida, , , ,Dozens of eggs, , ,Least concern| but some species are vulnerable or endangered, ,All continents besides Antarctica, ,Ground Spider or Hunting Spider, , ,Forests| plains| deserts| wetlands| and more,
https://a-z-animals.com/media/animals/images/470x370/xerus.jpg ,Chordata,17in-18in, , , , , , ,14oz-22oz, , , , , ,Coarse hair, , , , ,8 months, ,African ground squirrel, ,Rodentia, ,Diurnal, , ,Sciuridae, ,Unknown in the wild| 11.5 years-in captivity,Insects| leaves| seeds| nuts,Omnivore,Least Concern, ,Social,2020-01-03 00:00:00,Xerus,Sub-Saharan Africa,Animalia, , ,Xerus use their fluffy tail as shade from the sun on the African savanna.,Jackals| snakes| lizards, , ,48 days, ,Mammalia, , , ,Pups, ,52 days,Long white tail,Xerus,Savannas| grasslands| deserts, ,Mammal,4, ,Red| brown| white,
https://a-z-animals.com/media/animals/images/470x370/dolphin2.jpg ,Chordata,2m - 4m (6.5ft - 13ft), , ,Fish| Crab| Squid, , ,Delphinus Delphis,100kg - 300kg (220lbs - 660lbs),Mammal, , , , ,Smooth,Fish, ,40km/h (25mph), , , , , ,Cetacean, ,Pod, , ,Delphinidae, ,20 - 45 years, ,Carnivore,Threatened, , ,1,Dolphin, ,Animalia, , , ,Human| Sharks| Killer Whale, , , , ,Mammalia, , , , ,Rounded dorsal in and striped skin, , , ,Temperate coastal waters| harbours and bays, , , , ,Black| White| Grey,
https://a-z-animals.com/media/animals/images/470x370/dalmation1.jpg , , , , , , , , ,25kg (55lbs), , , , , , , , , ,58cm (23in), , ,Dalmation, , , , , , , , ,12 years, , , , , , ,Dalmatian, , , , , , , , , , , , , , , , , , , , , ,Gun Dog, ,Yugoslavia, ,
https://a-z-animals.com/media/animals/images/470x370/finnish_sptiz.jpg , , , , , , , , ,16.6kg (30lbs), , , , , , , , , ,50cm (20in), , ,Finnish Spitz, , , , , , , , ,13 years, , , , , , ,Finnish Spitz, , , , , , , , , , , , , , , , , , , , , ,North, ,Finland, ,
https://a-z-animals.com/media/animals/images/470x370/giant_schauzer.jpg , , , , , , , , ,35kg (77lbs), , , , , , , , , ,68cm (27in), , ,Giant Schauzer , , , , , , , , ,12 years, , , , , , ,Giant Schnauzer, , , , , , , , , , , , , , , , , , , , , ,Herd, ,Germany, ,
https://a-z-animals.com/media/animals/images/470x370/black_bear.jpg ,Chordata, , , , , , ,Ursus americanus,100kg - 270kg (220lbs - 594lbs), , , , , ,Fur, , ,48kph (30mph), ,4 - 6 years, ,Black Bear,Local hunting and habitat loss,Carnivora,American Black Bear,Nocturnal, , ,Ursidae, ,15 - 30 years,Fruits| Nuts| Rodents,Omnivore,Least Concern,1.3m - 1.8m (4.25ft - 6ft),Solitary,3,North American Black Bear,North America,Animalia, ,800|000,Short claws make them good tree climbers!,Grizzly Bear| Fox| Birds of Prey, , ,220 days, ,Mammalia, , , ,Cub, ,6 - 8 months,Thick fur and long| pointed snout,Ursus,Forest and woodland, ,Mammal,16, ,Black| Dark Brown| Tan,
